graphic card type,resolution (px),CPU cores,RAM size,operating system,drive type,RAM type,CPU clock speed (GHz),CPU model,drive memory size (GB),warranty,screen size,buynow_price,gps,nfc,wifi,lte,bluetooth,wwan,widi,lan,keyboard,illuminated keyboard,touchpad,numeric keyboard,camera,microphone,SD card reader,speakers
0,1,2,0.0,4,3,0,1.6,1,0.0,1,0,1329.0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0
0,3,2,0.4,4,3,0,2.5,9,0.0449438202247191,0,3,2549.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,4,0.9333333333333332,5,3,1,1.8,4,0.0176565008025682,1,4,2479.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,4,2,2.8,9,0.1942215088282504,1,4,4889.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3789.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,0.4,0,1,2,2.6,9,0.1942215088282504,1,4,4552.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,0,2.3,7,0.0417335473515248,1,4,2599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,2,3,1,2.1,2,0.0898876404494382,1,4,2469.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,5,3,0,2.6,7,0.0176565008025682,1,4,2709.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,1,2,0.6666666666666667,4,3,0,1.8,9,0.0449438202247191,0,4,2436.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.6,7,0.0939004815409309,0,3,1400.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,3919.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.5,7,0.2455858747993579,1,4,4199.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,4,3,1,2.5,9,0.0417335473515248,1,3,3099.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,3,2,2.0,5,0.0417335473515248,1,4,2469.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,2,0.4,5,1,2,2.5,7,0.1942215088282504,1,4,2799.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.4,4,1,2,2.3,7,0.1942215088282504,0,4,2089.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.1333333333333333,5,1,2,2.5,7,0.1942215088282504,1,3,3839.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,0,1,2,2.0,5,0.0939004815409309,1,4,1899.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,3,1,2.6,9,0.0176565008025682,1,4,3329.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.7,9,0.2199036918138041,1,5,5999.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0963081861958266,1,3,7399.0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.5,7,0.0449438202247191,1,4,4999.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
0,1,2,0.0,4,0,0,1.6,1,0.0,1,0,999.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.1333333333333333,4,1,2,2.0,5,0.1942215088282504,1,4,2149.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.0,5,0.0417335473515248,1,4,2429.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
0,1,2,0.4,4,4,1,2.5,7,0.2199036918138041,1,4,1999.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.9333333333333332,5,1,2,2.5,7,0.1942215088282504,1,4,3509.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1
1,3,2,0.9333333333333332,5,1,1,2.2,7,0.1942215088282504,1,4,3349.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.1333333333333333,4,3,2,2.0,5,0.0176565008025682,1,4,2289.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,4,0.4,4,2,2,2.6,9,0.1942215088282504,0,5,3449.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.2443820224719101,1,4,6299.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
1,1,2,0.9333333333333332,5,1,2,2.5,7,0.0939004815409309,1,3,4399.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.0,5,0.1942215088282504,1,4,3709.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,1,2,2.5,7,0.1942215088282504,1,4,3639.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.4,0,3,2,2.6,9,0.0417335473515248,1,5,3879.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0417335473515248,1,4,3369.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,3,4,0.4,4,4,2,2.8,9,0.2455858747993579,1,4,6382.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
1,2,2,0.4,4,4,0,2.6,9,0.3402889245585874,1,5,3299.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.6666666666666667,4,1,2,2.0,5,0.1942215088282504,1,4,2279.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,5,3,1,2.6,9,0.0437399678972712,1,3,4660.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,2.0,0,3,2,2.8,9,0.0898876404494382,1,4,6486.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,2.16,1,0.1942215088282504,0,4,1179.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.1333333333333333,4,1,1,2.0,4,0.0939004815409309,0,4,1399.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,2,2.3,5,0.0176565008025682,1,4,2059.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.0,4,2,0,1.83,1,0.0955056179775281,1,0,1149.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.0,4,3,1,1.6,1,0.0192616372391653,1,3,1099.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,3,0.4,4,4,2,2.8,9,0.2199036918138041,1,4,5699.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.6666666666666667,5,3,2,2.8,9,0.1861958266452648,1,4,7738.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,3,0.4,4,4,2,2.6,9,0.2199036918138041,1,4,4849.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1,3,2,0.9333333333333332,4,4,0,2.3,7,0.2455858747993579,1,5,3119.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,4,0.2666666666666667,4,3,0,2.4,9,0.0449438202247191,0,4,2589.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.4,5,3,0,2.4,7,0.0449438202247191,0,3,2997.23,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.4,5,0.0417335473515248,1,4,2609.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,4,2.0,4,3,2,2.5,7,0.0417335473515248,1,4,5249.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
0,3,2,2.0,5,3,2,2.5,7,0.1942215088282504,1,4,5559.0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1
1,1,2,0.4,4,1,0,2.4,9,0.0939004815409309,0,4,2009.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.1333333333333333,4,1,0,2.4,5,0.0939004815409309,0,5,1552.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,5,1,1,2.4,7,0.0939004815409309,1,3,2599.0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,2.0,4,4,2,2.6,9,0.2443820224719101,1,4,6421.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0898876404494382,1,4,3599.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.6666666666666667,0,3,2,2.8,9,0.0417335473515248,1,4,6109.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,5,3,0,2.4,9,0.0449438202247191,0,4,4182.14,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,0,0.9,1,0.0449438202247191,1,4,2099.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.0,5,0.0417335473515248,1,4,2899.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,4,0,2.6,9,0.2455858747993579,1,5,5199.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.8,9,0.2969502407704655,1,4,5809.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,5,3,1,2.0,5,0.0417335473515248,1,4,3209.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,4,2,2.6,9,0.2455858747993579,0,5,3899.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,4,0.9333333333333332,4,3,0,2.4,9,0.0449438202247191,0,4,2889.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,2,0,2.3,7,0.1958266452648475,1,4,2970.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.4,5,3,2,2.4,5,0.0449438202247191,1,3,3190.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.4,0,1,2,2.5,7,0.1942215088282504,1,4,4999.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1,1,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,3,4244.65,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,3,2,0.4,0,3,2,2.5,7,0.0437399678972712,1,4,2599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.1333333333333333,4,1,2,2.5,7,0.1942215088282504,1,4,2399.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,4,0.6666666666666667,4,4,2,2.8,9,0.2969502407704655,1,4,4929.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,4,2,2.8,9,0.2199036918138041,1,4,4399.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,11,4,0.9333333333333332,4,4,2,2.8,9,0.2199036918138041,1,4,6579.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1,3,4,0.6666666666666667,5,3,2,1.6,7,0.0449438202247191,1,4,3649.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0,3,4,0.4,4,3,2,1.8,9,0.0963081861958266,1,2,7199.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
1,1,2,0.1333333333333333,0,3,0,2.6,7,0.0176565008025682,1,4,2349.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
0,1,2,0.2666666666666667,4,3,0,2.2,7,0.0449438202247191,0,4,2009.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,2.4,5,0.1942215088282504,0,4,1439.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,1.2,0,3,2,2.5,7,0.1861958266452648,1,4,5212.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.5,7,0.0939004815409309,1,4,7199.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1,3,4,0.9333333333333332,4,1,2,2.8,9,0.1942215088282504,1,4,4339.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3199.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.4,4,1,2,2.5,9,0.1942215088282504,0,4,2391.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.1333333333333333,0,1,2,2.5,7,0.1942215088282504,1,4,2049.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.3,7,0.1861958266452648,1,5,6083.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.9333333333333332,5,3,2,2.5,7,0.0963081861958266,1,3,5189.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,0,3,0,2.6,7,0.1861958266452648,1,4,3199.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
0,1,2,0.1333333333333333,4,1,2,2.1,2,0.0939004815409309,0,4,1549.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,1,0,2.1,5,0.0939004815409309,0,4,1459.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,3,2,1.8,9,0.0449438202247191,1,4,3999.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.4,5,0.0192616372391653,1,3,2649.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.5,7,0.0176565008025682,1,4,3223.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,2,0.9333333333333332,4,3,0,2.5,9,0.0449438202247191,1,5,2899.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,4,0.4,4,3,2,1.6,7,0.0449438202247191,1,2,7499.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
1,3,4,0.4,0,3,2,2.5,7,0.0939004815409309,1,4,3937.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,0,3,2,2.8,9,0.0898876404494382,1,4,5342.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.4951845906902086,1,4,4959.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
0,2,2,0.4,4,3,0,2.2,7,0.0192616372391653,0,5,2569.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,7,2,0.4,5,3,0,1.5,9,0.0449438202247191,0,3,4875.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1
0,1,2,0.1333333333333333,4,3,1,2.3,7,0.0417335473515248,1,4,2749.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,2.0,4,3,2,2.3,7,0.0898876404494382,1,5,6083.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,3,2,2.6,9,0.0176565008025682,1,5,4129.0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
1,2,2,0.1333333333333333,5,3,1,2.3,7,0.0417335473515248,1,5,2699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,1.2,5,4,2,2.7,9,0.1452648475120385,1,4,3599.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.1333333333333333,0,3,2,2.4,5,0.0898876404494382,1,4,2299.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,4,0.4,1,3,2,2.3,7,0.0192616372391653,0,4,3629.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
0,1,2,0.1333333333333333,4,3,0,2.16,1,0.0449438202247191,1,4,1653.55,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,7,2,0.4,5,3,1,2.5,7,0.0963081861958266,1,3,9299.0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,2.0,4,3,2,2.3,7,0.1861958266452648,1,5,6699.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,5,3,2,2.5,7,0.0192616372391653,1,3,4426.96,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,2.0,4,3,2,2.3,7,0.1861958266452648,1,5,6699.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,0,2.5,9,0.0963081861958266,1,4,2699.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,4,3149.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,4,0.4,0,3,2,2.8,9,0.0417335473515248,1,4,5849.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,11,4,2.0,0,3,2,2.8,9,0.0898876404494382,1,4,8924.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1
0,1,2,0.0,4,0,0,2.16,1,0.0,0,0,689.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.8,9,0.0898876404494382,1,4,4929.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.4,2,1,0,2.2,7,0.1942215088282504,1,4,2569.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,1,0,1.7000000000000002,7,0.1942215088282504,0,4,1819.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.7000000000000002,5,0.0939004815409309,0,4,1469.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,3,1,0,2.2,7,0.0939004815409309,0,2,1799.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,0.2666666666666667,4,3,0,2.1,5,0.0192616372391653,0,4,1549.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,5,3,2,2.0,5,0.0176565008025682,1,4,2429.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,3,3199.0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1
1,3,4,0.4,4,4,2,2.6,9,0.3948635634028892,1,4,6239.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
1,3,4,0.9333333333333332,5,3,2,2.8,9,0.0417335473515248,1,4,6738.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.3,7,0.1861958266452648,1,5,6083.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,4,4,0,2.3,7,0.2455858747993579,1,5,3119.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,2,2,0.1333333333333333,4,1,0,2.0,5,0.1942215088282504,1,5,2257.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,1,2.5,9,0.0963081861958266,1,5,3399.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,1.6,1,0.0449438202247191,0,4,1529.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,1,2,2.4,5,0.1942215088282504,1,3,2429.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.4,0,1,2,2.5,7,0.1942215088282504,1,4,3195.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,1.6,1,0.0417335473515248,1,4,1699.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,11,4,0.4,4,3,2,1.8,9,0.0963081861958266,1,2,7599.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
1,3,4,0.6666666666666667,4,1,2,2.8,9,0.1942215088282504,1,4,4209.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,1,2,2.8,9,0.1942215088282504,1,4,5083.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.6666666666666667,5,4,2,2.5,7,0.2945425361155698,1,4,3979.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,5,3,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,6299.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,1,2,0.4,5,3,1,1.1,1,0.0176565008025682,1,4,1879.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.1333333333333333,4,3,2,2.5,7,0.0417335473515248,1,4,3771.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,3,2,0.4,4,1,2,2.4,5,0.0939004815409309,1,4,2199.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,0,4,2,2.6,9,0.2945425361155698,1,4,5299.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,4,0.4,4,3,0,2.4,9,0.0449438202247191,0,4,2649.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,0,4,2,2.8,9,0.2455858747993579,1,4,6109.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.4,5,3,0,2.5,9,0.0449438202247191,0,3,5745.43,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.7,9,0.0449438202247191,1,2,4649.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1
1,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,4,3549.0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
1,3,2,0.4,4,1,2,2.5,7,0.1942215088282504,1,3,3185.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,3,4,0.6666666666666667,0,3,2,2.5,7,0.0192616372391653,1,4,3649.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.2455858747993579,1,4,6363.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,3,2,2.8,9,0.0898876404494382,1,4,6363.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,2,2,0.1333333333333333,5,3,0,2.1,2,0.0176565008025682,1,5,2079.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,4,2,2.6,9,0.2455858747993579,1,4,3499.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.6666666666666667,0,3,2,2.5,7,0.1861958266452648,1,4,5059.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.6,9,0.0939004815409309,1,5,4749.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,5,4,2,2.8,9,0.2199036918138041,1,4,6738.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,4,0.1333333333333333,4,1,0,1.1,1,0.1942215088282504,1,4,1749.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.9333333333333332,5,4,2,2.5,7,0.2199036918138041,1,3,4799.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.0,5,0.0898876404494382,1,4,2819.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
0,3,2,0.1333333333333333,4,1,1,1.15,1,0.0192616372391653,1,4,1699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,3,2,2.8,9,0.0898876404494382,1,4,5699.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,2.6,7,0.0417335473515248,1,4,2742.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,3,2,0.6666666666666667,4,1,2,2.5,7,0.1942215088282504,1,4,3927.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,4,0.9333333333333332,5,1,2,2.8,9,0.3948635634028892,1,4,4799.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,3,0.4,4,4,2,2.5,7,0.2199036918138041,1,4,5499.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.9333333333333332,5,3,1,1.9,5,0.0898876404494382,1,4,3249.01,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,1,0,2.16,1,0.1942215088282504,0,4,1469.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,3,1,0,2.9,7,0.1942215088282504,0,4,2799.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,5,3,2,2.5,9,0.0449438202247191,0,4,3089.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,5,1,2,2.0,5,0.1942215088282504,1,4,2239.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.0,5,0.0898876404494382,1,4,2799.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.6,9,0.1942215088282504,1,4,6343.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,5,3,2,2.5,7,0.0449438202247191,1,3,5179.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,4,0.4,5,3,2,2.5,7,0.0417335473515248,1,4,3889.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.1333333333333333,0,3,2,2.4,5,0.0898876404494382,1,4,2499.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,2,0.4,5,3,2,2.7,9,0.0417335473515248,1,4,3589.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,11,4,0.4,4,3,2,1.8,9,0.0963081861958266,1,2,7499.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
0,3,4,0.4,4,3,2,2.5,7,0.0963081861958266,1,4,4679.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
1,3,4,0.4,4,3,2,2.6,9,0.0449438202247191,0,4,3669.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
