graphic card type,resolution (px),CPU cores,RAM size,operating system,drive type,RAM type,CPU clock speed (GHz),CPU model,drive memory size (GB),warranty,screen size,buynow_price,bluetooth,wifi,widi,nfc,lan,gps,lte,wwan,keyboard,touchpad,numeric keyboard,illuminated keyboard,speakers,SD card reader,microphone,camera
1,3,2,12,4,1,2,2.5,7,0.0971107544141252,1,4,3743.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
0,1,4,4,4,3,0,1.6,2,0.02247191011235955,1,4,1592.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,6,4,1,0,2.2,7,0.046950240770465494,0,4,1879.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,4,8,4,3,2,1.8,9,0.02247191011235955,1,3,4249.0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
0,1,2,4,4,3,0,1.6,1,0.0,1,3,1149.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,1,2,8,4,3,0,2.2,7,0.009630818619582664,0,4,1829.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,32,4,3,2,2.5,7,0.04494382022471911,1,4,4649.0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
1,3,4,16,4,4,2,2.5,7,0.12279293739967898,1,4,6434.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,1,2,8,4,1,2,2.3,7,0.0971107544141252,1,4,2599.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,4,2,2.8,9,0.12219101123595505,1,4,3999.0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,7,4,32,0,3,2,2.8,9,0.09309791332263243,1,4,9749.0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
1,3,4,32,0,3,2,2.8,9,0.02086677367576244,1,4,5499.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,4,4,3,0,2.0,9,0.009630818619582664,0,4,1869.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,4,4,3,2,2.5,7,0.00882825040128411,1,4,2689.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,8,0,3,2,2.0,5,0.04494382022471911,1,4,2349.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,3,4,8,4,2,2,2.6,9,0.0971107544141252,1,5,3899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,1,0,1.6,1,0.0971107544141252,1,4,1299.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,1,2,2.3,7,0.0971107544141252,1,4,3799.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,12,4,3,1,2.6,9,0.09309791332263243,1,5,5349.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.02247191011235955,1,4,3549.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
1,3,2,12,4,3,2,2.0,5,0.04494382022471911,1,4,2989.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,16,4,4,2,2.8,9,0.14847512038523275,1,4,7488.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
0,3,2,12,4,4,2,2.5,7,0.10914927768860352,1,4,3569.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
0,2,2,8,4,3,2,2.5,7,0.0971107544141252,1,5,5108.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,8,0,3,2,2.8,9,0.021869983948635634,1,4,3999.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,8,4,4,2,2.4,5,0.05979133226324238,1,3,2979.0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1
0,1,4,4,4,1,1,1.6,2,0.0971107544141252,1,4,1520.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,1,2,2.5,7,0.0971107544141252,1,4,3179.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
1,3,2,8,4,4,2,2.5,7,0.12279293739967898,1,3,3639.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,4,16,0,4,2,2.6,9,0.10914927768860352,1,4,4099.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,0,3,2,2.8,9,0.02086677367576244,1,4,5849.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
0,1,2,4,4,3,0,2.2,7,0.02247191011235955,0,2,2029.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,1,2,8,4,3,0,2.6,7,0.02086677367576244,1,4,2999.0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
1,2,2,4,4,1,0,2.3,7,0.0971107544141252,0,5,2361.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,4,2,2.5,7,0.07102728731942215,1,4,2999.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,2.6,9,0.049458266452648475,1,5,4333.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,6,4,1,0,1.7000000000000002,5,0.0971107544141252,0,4,1419.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,3,2,2.5,7,0.02086677367576244,1,4,6611.0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
1,3,4,16,0,3,2,2.8,9,0.09309791332263243,1,4,5249.0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,12,4,4,2,2.6,9,0.12219101123595505,1,5,5849.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
0,1,2,8,0,3,2,2.0,5,0.04494382022471911,1,4,2349.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
0,1,2,8,4,4,1,2.3,7,0.10995184590690209,1,4,1899.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,2,8,4,3,2,2.4,5,0.009630818619582664,1,4,2499.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,0,2.6,9,0.14847512038523275,1,5,5899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,1,2,2.5,7,0.046950240770465494,1,3,4149.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
1,3,2,4,4,3,0,2.3,7,0.009630818619582664,0,4,2119.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,4,4,2,1,2.3,7,0.046950240770465494,1,2,2299.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,3,4,4,1,2,2.8,9,0.0971107544141252,1,4,4249.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,3,4,16,4,4,2,2.3,7,0.14526484751203853,1,5,4399.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,20,4,3,2,2.0,5,0.04494382022471911,1,4,3379.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,2,2.5,7,0.14847512038523275,1,4,5059.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1,1,2,16,4,1,1,1.9,5,0.0971107544141252,1,4,2599.01,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,3,2,2.5,7,0.02247191011235955,1,3,6499.0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.02247191011235955,1,3,4549.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
0,3,2,16,4,3,2,2.4,5,0.02247191011235955,1,3,3479.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,4,16,0,4,2,2.5,9,0.1472712680577849,1,4,7286.0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1
0,1,4,2,4,0,1,1.6,1,0.0,1,0,849.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,3,2,8,0,3,2,2.4,5,0.04494382022471911,1,4,2649.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,8,0,1,2,2.8,7,0.0971107544141252,1,4,2649.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,16,4,3,2,2.7,9,0.048154093097913325,1,3,10611.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
1,1,2,8,0,3,0,2.6,7,0.02086677367576244,1,4,2399.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
0,3,2,4,4,1,1,1.9,5,0.0971107544141252,0,3,2099.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,4,16,0,4,2,2.5,7,0.14847512038523275,1,4,4549.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,1,2,4,4,1,0,2.4,2,0.046950240770465494,0,4,1249.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,4,3,2,2.8,9,0.02086677367576244,1,4,6343.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1,3,4,16,0,3,2,2.6,9,0.048154093097913325,1,5,4437.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,4,3,2,2.5,7,0.04494382022471911,1,4,4199.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,4,8,3,1,0,2.1,0,0.046950240770465494,0,4,1819.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,7,4,12,0,4,2,2.8,9,0.10995184590690209,1,4,7524.0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
0,3,2,8,4,3,2,2.5,4,0.09309791332263243,1,4,3049.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,3,2,2.5,7,0.021869983948635634,1,4,3099.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,3,2,2.5,7,0.04654895666131621,1,3,5147.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,3,2,16,4,3,2,2.5,7,0.02247191011235955,1,3,3809.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
1,3,2,12,4,1,2,2.5,7,0.0971107544141252,1,4,3499.0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
1,3,4,8,4,1,2,2.5,7,0.0971107544141252,1,4,6274.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
1,3,2,16,4,4,2,2.5,7,0.12279293739967898,1,3,5109.0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1
1,3,4,32,0,3,2,2.6,9,0.046950240770465494,1,5,5299.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,12,4,4,2,2.8,9,0.10995184590690209,1,4,4409.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,3,2,12,4,3,2,2.5,7,0.0971107544141252,1,4,4759.0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,8,4,4,2,2.6,9,0.12279293739967898,1,4,3999.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,1,2,2.5,7,0.0971107544141252,1,4,3899.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,4,1,2,2.5,7,0.0971107544141252,1,4,3399.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,3,2,32,4,4,2,2.5,7,0.12219101123595505,1,4,4519.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
0,1,2,8,4,3,0,1.7000000000000002,5,0.009630818619582664,0,4,1679.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,2,4,3,0,1.6,1,0.01203852327447833,1,0,1199.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
0,1,2,4,4,1,2,2.1,2,0.19743178170144463,0,4,1490.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,2.3,7,0.02247191011235955,1,5,3850.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,2,2.8,9,0.10914927768860352,1,4,5399.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,4,2,2.8,9,0.14847512038523275,1,4,5049.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,3,2,16,4,4,2,2.5,7,0.07263242375601926,1,3,4889.0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1
0,3,2,12,0,1,2,2.3,7,0.0971107544141252,1,4,2499.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,3,2,2.6,9,0.048154093097913325,1,4,4357.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,0,3,2,2.6,9,0.04494382022471911,1,4,6473.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,16,0,4,2,2.8,9,0.14847512038523275,1,4,6738.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
0,3,2,8,2,3,1,2.3,7,0.02247191011235955,1,4,2750.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,4,8,4,3,1,1.1,2,0.02086677367576244,1,4,2129.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,8,4,1,0,2.2,7,0.0971107544141252,0,4,1729.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,4,1,1,2.6,9,0.0971107544141252,1,5,4099.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,1,2,4,4,1,2,2.1,9,0.0971107544141252,1,4,2799.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,3,2,2.3,7,0.021869983948635634,1,5,3899.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,6,4,1,2,2.5,9,0.046950240770465494,1,4,2299.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,16,4,4,0,2.7,9,0.2231139646869984,1,5,4299.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,3,2,2.4,5,0.009630818619582664,1,4,2599.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,3,4,8,4,3,2,1.6,7,0.02247191011235955,1,3,3899.0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
0,1,2,4,4,3,0,1.35,1,0.009630818619582664,0,4,1199.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,16,4,4,2,2.5,7,0.19743178170144463,1,4,4709.0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
1,3,2,8,4,4,2,2.3,5,0.10914927768860352,1,4,2899.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,1,2,4,4,2,0,1.7000000000000002,5,0.046950240770465494,0,4,1598.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,4,3,2,2.6,9,0.021869983948635634,1,5,5499.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,8,4,3,1,2.3,7,0.02247191011235955,1,4,5999.0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.02086677367576244,1,4,3999.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
0,1,2,4,4,0,1,1.6,1,0.0032102728731942215,1,3,959.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,4,16,4,1,2,2.6,9,0.0971107544141252,0,5,4500.0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,2,12,4,3,2,2.0,5,0.02086677367576244,1,4,2699.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,3,2,8,4,1,2,2.4,5,0.0971107544141252,1,4,2549.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,1,2,4,4,1,0,1.7000000000000002,2,0.046950240770465494,0,4,1369.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,3,2,2.4,5,0.009630818619582664,1,3,2789.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,2,4,4,3,2,2.4,5,0.02247191011235955,1,4,2499.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,12,4,3,2,1.6,7,0.02247191011235955,1,4,3649.0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,8,0,1,2,2.8,9,0.0971107544141252,1,4,5499.0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
0,3,2,12,4,3,2,2.0,5,0.04494382022471911,1,4,2799.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,8,4,3,2,2.3,7,0.009630818619582664,1,3,3099.0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,8,4,3,2,2.5,7,0.09309791332263243,1,4,4699.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.04494382022471911,1,4,3749.0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
0,3,2,4,4,3,2,2.5,7,0.02086677367576244,1,4,2959.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,4,4,1,2,2.5,7,0.0971107544141252,1,4,2099.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,4,0,3,2,2.4,5,0.02086677367576244,1,4,2587.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,4,4,2,2.6,9,0.12118780096308186,1,4,4299.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,8,4,3,0,2.7,9,0.048154093097913325,1,2,4199.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,2,8,4,3,2,2.7,9,0.02247191011235955,1,3,4385.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
0,1,2,4,4,3,0,2.1,5,0.02247191011235955,0,4,1699.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,3,2,2.0,5,0.00882825040128411,1,4,3099.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,3,4,8,4,1,2,2.8,9,0.0971107544141252,1,4,7551.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
1,3,4,8,0,4,2,2.8,9,0.10995184590690209,1,4,5914.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,1,2,6,4,1,0,2.4,5,0.046950240770465494,0,4,1559.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,1,2,2.6,9,0.0971107544141252,1,4,3399.0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
0,1,2,8,4,3,0,1.7000000000000002,7,0.02247191011235955,0,4,2119.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,1,2,2.5,7,0.0971107544141252,1,4,2349.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,4,2,2.6,9,0.12279293739967898,1,4,4250.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,1,0,2.4,5,0.046950240770465494,0,4,1381.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,4,3,2,2.6,9,0.04494382022471911,1,4,5524.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
1,3,2,4,0,1,2,2.4,5,0.0971107544141252,1,4,2199.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,4,4,1,0,2.2,7,0.0971107544141252,0,4,1609.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,1,2,2.0,5,0.0971107544141252,1,4,2499.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,2,2,8,4,3,0,2.1,2,0.00882825040128411,1,5,2249.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,12,4,3,2,2.0,5,0.00882825040128411,1,4,2629.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,1,4,8,0,1,1,2.0,4,0.0971107544141252,1,4,1649.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,0,4,2,2.6,9,0.1472712680577849,1,4,5299.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,1,4,8,4,3,0,1.9,6,0.009630818619582664,0,4,1619.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,4,2,2.8,9,0.12279293739967898,1,4,6382.0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1
1,1,2,8,4,1,0,2.4,5,0.046950240770465494,0,4,1619.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,1,2,2.8,9,0.19743178170144463,1,4,4169.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
0,3,2,8,4,3,2,2.0,5,0.04494382022471911,1,4,3099.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
0,3,2,8,0,3,2,2.0,5,0.00882825040128411,1,4,2625.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
0,3,2,8,4,4,0,2.3,7,0.17295345104333867,1,4,2199.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,4,12,4,2,2,2.6,9,0.0971107544141252,0,5,3599.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,3,2,2.8,9,0.02086677367576244,1,4,4549.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,4,0,1,2,2.8,9,0.0971107544141252,1,4,4663.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,16,4,1,2,2.5,7,0.0971107544141252,1,4,3799.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,3,2,8,4,4,1,2.5,9,0.17295345104333867,1,4,3099.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,4,16,0,3,2,2.8,9,0.09309791332263243,1,4,5199.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,8,0,3,2,2.5,4,0.02086677367576244,1,4,1749.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,0,3,2,2.3,7,0.04494382022471911,1,5,5043.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,8,0,1,2,1.6,7,0.0971107544141252,1,4,3449.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,2,2,8,2,3,0,2.3,7,0.00882825040128411,1,5,2999.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,4,1,2,2.6,9,0.0971107544141252,0,4,4350.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,2,2.8,9,0.2231139646869984,1,4,4949.0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1
0,3,2,4,4,1,2,2.0,5,0.0971107544141252,1,4,1949.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,3,2,2.5,7,0.04494382022471911,1,4,5749.0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
1,1,2,8,0,3,2,2.0,5,0.00882825040128411,1,4,1999.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,3,1,2.3,7,0.009630818619582664,1,4,2799.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,3,4,8,0,4,2,2.6,9,0.10914927768860352,1,5,4099.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,8,4,3,2,2.0,5,0.09309791332263243,1,4,3449.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.04494382022471911,1,4,3599.0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
0,3,2,4,4,3,2,2.4,5,0.02247191011235955,1,3,3379.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,2,8,4,3,2,2.7,9,0.02247191011235955,0,4,3009.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,4,1,2,2.8,9,0.0971107544141252,1,4,6044.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1,3,4,16,0,4,2,2.8,9,0.12279293739967898,1,4,5533.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,4,4,2,2.6,9,0.10914927768860352,1,5,4199.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,0,3,2,2.5,7,0.00882825040128411,1,4,6496.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
1,3,4,12,0,3,2,1.6,7,0.09309791332263243,1,4,4009.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,32,4,4,2,2.8,9,0.12279293739967898,1,4,7177.0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1
0,3,2,8,4,4,2,2.5,7,0.12118780096308186,1,4,3218.99,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,6,4,3,0,1.7000000000000002,7,0.009630818619582664,0,4,2019.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,4,4,4,3,0,1.8,4,0.02247191011235955,0,4,1719.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,4,1,2,2.5,7,0.0971107544141252,1,4,7561.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
1,2,2,8,4,3,0,2.5,7,0.02247191011235955,1,5,2425.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,4,16,4,3,2,2.5,7,0.02247191011235955,1,4,4589.0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
0,1,2,4,4,3,2,2.0,5,0.04494382022471911,1,4,2729.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,3,4,8,4,3,2,1.8,9,0.02247191011235955,1,4,3399.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
0,3,4,2,4,0,0,1.33,0,0.0,1,0,749.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,1,2,6,4,1,0,1.7000000000000002,7,0.046950240770465494,0,4,1869.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,12,0,4,2,2.6,9,0.10914927768860352,1,5,4039.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
1,3,4,32,0,4,2,2.8,9,0.12219101123595505,1,4,5999.0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1
1,3,4,32,4,3,2,2.3,7,0.04494382022471911,1,5,6083.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,2,4,4,3,0,2.6,7,0.04494382022471911,1,4,2789.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
1,3,2,12,4,3,2,2.0,5,0.04494382022471911,1,4,2959.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
